day_Actual,month_Actual,year_Actual,Actual Price,Actual Harvest Season,day_Predicted,month_Predicted,year_Predicted,Predicted Price,Predicted Harvest Season
17,1,2020,28.47,Unknown,17,1,2020,27.65000000000005,Unknown
17,1,2020,27.65,Unknown,17,1,2020,27.65000000000005,Unknown
17,1,2020,27.65,Unknown,17,1,2020,27.65000000000005,Unknown
21,1,2020,28.47,Unknown,21,1,2020,27.65000000000005,Unknown
28,1,2020,28.47,Unknown,28,1,2020,27.65000000000005,Unknown
30,1,2020,27.65,Unknown,30,1,2020,27.863671825396835,Unknown
30,1,2020,27.65,Unknown,30,1,2020,27.863671825396835,Unknown
30,1,2020,27.65,Unknown,30,1,2020,27.863671825396835,Unknown
30,1,2020,27.65,Unknown,30,1,2020,27.863671825396835,Unknown
31,1,2020,28.47,Unknown,31,1,2020,27.661909523809573,Unknown
3,2,2020,24.06,Unknown,3,2,2020,24.230244314574303,Unknown
6,2,2020,24.06,Unknown,6,2,2020,24.23353801587301,Unknown
8,2,2020,33.23760377141533,Unknown,8,2,2020,33.23760377141528,Unknown
11,2,2020,24.06,Unknown,11,2,2020,24.186205238095223,Unknown
13,2,2020,24.06,Unknown,13,2,2020,24.063083333333292,Unknown
14,2,2020,24.06,Unknown,14,2,2020,24.233227539682524,Unknown
14,2,2020,24.06,Unknown,14,2,2020,24.233227539682524,Unknown
14,2,2020,24.06,Unknown,14,2,2020,24.233227539682524,Unknown
14,2,2020,24.06,Unknown,14,2,2020,24.233227539682524,Unknown
16,2,2020,33.23760377141533,Unknown,16,2,2020,33.04075169598698,Unknown
17,2,2020,24.06,Unknown,17,2,2020,24.757900188570744,Unknown
18,2,2020,24.06,Unknown,18,2,2020,24.07109999999996,Unknown
18,2,2020,24.06,Unknown,18,2,2020,24.07109999999996,Unknown
18,2,2020,24.8,Unknown,18,2,2020,24.07109999999996,Unknown
18,2,2020,24.8,Unknown,18,2,2020,24.07109999999996,Unknown
21,2,2020,24.06,Unknown,21,2,2020,24.187650800865768,Unknown
23,2,2020,33.23760377141533,Unknown,23,2,2020,33.23760377141528,Unknown
23,2,2020,33.23760377141533,Unknown,23,2,2020,33.23760377141528,Unknown
23,2,2020,33.23760377141533,Unknown,23,2,2020,33.23760377141528,Unknown
23,2,2020,33.23760377141533,Unknown,23,2,2020,33.23760377141528,Unknown
27,2,2020,24.06,Unknown,27,2,2020,24.27949809523808,Unknown
28,2,2020,24.8,Unknown,28,2,2020,24.341494779809086,Unknown
28,2,2020,24.8,Unknown,28,2,2020,24.341494779809086,Unknown
28,2,2020,24.06,Unknown,28,2,2020,24.341494779809086,Unknown
28,2,2020,24.06,Unknown,28,2,2020,24.341494779809086,Unknown
1,3,2020,33.23760377141533,Unknown,1,3,2020,32.893875658272826,Unknown
3,3,2020,21.78,Unknown,3,3,2020,22.009017142857132,Unknown
5,3,2020,21.78,Unknown,5,3,2020,22.03792549783549,Unknown
8,3,2020,33.23760377141533,Unknown,8,3,2020,33.125927733701126,Unknown
17,3,2020,21.78,Unknown,17,3,2020,21.989762449772456,Unknown
18,3,2020,21.78,Unknown,18,3,2020,22.15740507936507,Unknown
23,3,2020,21.78,Unknown,23,3,2020,22.12372811314245,Unknown
25,3,2020,21.78,Unknown,25,3,2020,21.898926037714144,Unknown
27,3,2020,21.78,Unknown,27,3,2020,21.897476037714146,Unknown
28,3,2020,33.23760377141533,Unknown,28,3,2020,32.320995469702055,Unknown
31,3,2020,21.78,Unknown,31,3,2020,23.163612452569847,Unknown
31,3,2020,21.78,Unknown,31,3,2020,23.163612452569847,Unknown
31,3,2020,21.78,Unknown,31,3,2020,23.163612452569847,Unknown
31,3,2020,21.78,Unknown,31,3,2020,23.163612452569847,Unknown
31,3,2020,21.78,Unknown,31,3,2020,23.163612452569847,Unknown
31,3,2020,21.78,Unknown,31,3,2020,23.163612452569847,Unknown
31,3,2020,22.94,Unknown,31,3,2020,23.163612452569847,Unknown
31,3,2020,22.94,Unknown,31,3,2020,23.163612452569847,Unknown
31,3,2020,22.94,Unknown,31,3,2020,23.163612452569847,Unknown
6,4,2020,22.05,lean,6,4,2020,20.97308571428573,lean
10,4,2020,33.23760377141533,lean,10,4,2020,33.23760377141528,lean
12,4,2020,33.23760377141533,lean,12,4,2020,33.23760377141528,lean
15,4,2020,22.05,lean,15,4,2020,22.05723785799028,lean
18,4,2020,33.23760377141533,lean,18,4,2020,32.750499620558664,lean
18,4,2020,33.23760377141533,lean,18,4,2020,32.750499620558664,lean
18,4,2020,33.23760377141533,lean,18,4,2020,32.750499620558664,lean
18,4,2020,33.23760377141533,lean,18,4,2020,32.750499620558664,lean
23,4,2020,20.97,lean,23,4,2020,20.98665000000001,lean
25,4,2020,33.23760377141533,lean,25,4,2020,33.23760377141528,lean
26,4,2020,33.23760377141533,lean,26,4,2020,32.86957565827282,lean
2,5,2020,33.23760377141533,lean,2,5,2020,32.51299040227322,lean
3,5,2020,33.23760377141533,lean,3,5,2020,33.11892773370113,lean
3,5,2020,33.23760377141533,lean,3,5,2020,33.11892773370113,lean
3,5,2020,33.23760377141533,lean,3,5,2020,33.11892773370113,lean
3,5,2020,33.23760377141533,lean,3,5,2020,33.11892773370113,lean
7,5,2020,22.5,lean,7,5,2020,21.37014333333328,lean
14,5,2020,21.37,lean,14,5,2020,21.382376190476137,lean
14,5,2020,21.37,lean,14,5,2020,21.382376190476137,lean
14,5,2020,21.37,lean,14,5,2020,21.382376190476137,lean
14,5,2020,21.37,lean,14,5,2020,21.382376190476137,lean
18,5,2020,21.37,lean,18,5,2020,21.607352075428253,lean
22,5,2020,21.37,lean,22,5,2020,21.370419999999946,lean
25,5,2020,33.23760377141533,lean,25,5,2020,32.901525658272824,lean
25,5,2020,33.23760377141533,lean,25,5,2020,32.901525658272824,lean
25,5,2020,33.23760377141533,lean,25,5,2020,32.901525658272824,lean
25,5,2020,33.23760377141533,lean,25,5,2020,32.901525658272824,lean
25,5,2020,33.23760377141533,lean,25,5,2020,32.901525658272824,lean
25,5,2020,33.23760377141533,lean,25,5,2020,32.901525658272824,lean
25,5,2020,33.23760377141533,lean,25,5,2020,32.901525658272824,lean
25,5,2020,33.23760377141533,lean,25,5,2020,32.901525658272824,lean
25,5,2020,33.23760377141533,lean,25,5,2020,32.901525658272824,lean
27,5,2020,21.37,lean,27,5,2020,21.60940020202018,lean
31,5,2020,33.23760377141533,lean,31,5,2020,33.23760377141528,lean
2,6,2020,22.55,Unknown,2,6,2020,22.647074314574326,Unknown
5,6,2020,22.55,Unknown,5,6,2020,22.6719474969475,Unknown
6,6,2020,33.23760377141533,Unknown,6,6,2020,33.133584876558274,Unknown
15,6,2020,22.55,Unknown,15,6,2020,22.66839285714285,Unknown
15,6,2020,22.55,Unknown,15,6,2020,22.66839285714285,Unknown
15,6,2020,22.55,Unknown,15,6,2020,22.66839285714285,Unknown
15,6,2020,22.55,Unknown,15,6,2020,22.66839285714285,Unknown
19,6,2020,22.55,Unknown,19,6,2020,23.095878113142458,Unknown
21,6,2020,33.23760377141533,Unknown,21,6,2020,32.73194858284452,Unknown
21,6,2020,33.23760377141533,Unknown,21,6,2020,32.73194858284452,Unknown
21,6,2020,33.23760377141533,Unknown,21,6,2020,32.73194858284452,Unknown
21,6,2020,33.23760377141533,Unknown,21,6,2020,32.73194858284452,Unknown
25,6,2020,22.55,Unknown,25,6,2020,23.01153882742816,Unknown
26,6,2020,22.55,Unknown,26,6,2020,23.381738063617988,Unknown
26,6,2020,22.55,Unknown,26,6,2020,23.381738063617988,Unknown
26,6,2020,22.55,Unknown,26,6,2020,23.381738063617988,Unknown
26,6,2020,22.55,Unknown,26,6,2020,23.381738063617988,Unknown
26,6,2020,22.55,Unknown,26,6,2020,23.381738063617988,Unknown
26,6,2020,22.55,Unknown,26,6,2020,23.381738063617988,Unknown
26,6,2020,23.05,Unknown,26,6,2020,23.381738063617988,Unknown
26,6,2020,23.05,Unknown,26,6,2020,23.381738063617988,Unknown
26,6,2020,23.05,Unknown,26,6,2020,23.381738063617988,Unknown
27,6,2020,33.23760377141533,Unknown,27,6,2020,33.014311695986976,Unknown
28,6,2020,33.23760377141533,Unknown,28,6,2020,32.49363817408288,Unknown
30,6,2020,22.55,Unknown,30,6,2020,22.78761413295225,Unknown
1,7,2020,24.76,Unknown,1,7,2020,24.845802704380855,Unknown
1,7,2020,24.76,Unknown,1,7,2020,24.845802704380855,Unknown
1,7,2020,25.04,Unknown,1,7,2020,24.845802704380855,Unknown
1,7,2020,25.04,Unknown,1,7,2020,24.845802704380855,Unknown
2,7,2020,24.76,Unknown,2,7,2020,24.81111222222223,Unknown
3,7,2020,24.76,Unknown,3,7,2020,24.811886324786332,Unknown
4,7,2020,33.23760377141533,Unknown,4,7,2020,33.15282773370113,Unknown
5,7,2020,33.23760377141533,Unknown,5,7,2020,33.15338773370113,Unknown
9,7,2020,25.04,Unknown,9,7,2020,24.760000000000034,Unknown
9,7,2020,25.04,Unknown,9,7,2020,24.760000000000034,Unknown
9,7,2020,24.76,Unknown,9,7,2020,24.760000000000034,Unknown
9,7,2020,24.76,Unknown,9,7,2020,24.760000000000034,Unknown
10,7,2020,25.04,Unknown,10,7,2020,24.760000000000034,Unknown
11,7,2020,33.23760377141533,Unknown,11,7,2020,32.93907565827283,Unknown
12,7,2020,33.23760377141533,Unknown,12,7,2020,33.15422773370113,Unknown
14,7,2020,24.76,Unknown,14,7,2020,25.023714779809158,Unknown
17,7,2020,24.76,Unknown,17,7,2020,24.821162991453008,Unknown
19,7,2020,33.23760377141533,Unknown,19,7,2020,32.52592880303539,Unknown
20,7,2020,24.76,Unknown,20,7,2020,24.929552075428333,Unknown
20,7,2020,24.76,Unknown,20,7,2020,24.929552075428333,Unknown
20,7,2020,25.04,Unknown,20,7,2020,24.929552075428333,Unknown
20,7,2020,25.04,Unknown,20,7,2020,24.929552075428333,Unknown
21,7,2020,24.76,Unknown,21,7,2020,25.014328113142486,Unknown
21,7,2020,24.76,Unknown,21,7,2020,25.014328113142486,Unknown
21,7,2020,25.04,Unknown,21,7,2020,25.014328113142486,Unknown
21,7,2020,25.04,Unknown,21,7,2020,25.014328113142486,Unknown
23,7,2020,24.76,Unknown,23,7,2020,25.010276037714142,Unknown
24,7,2020,24.76,Unknown,24,7,2020,24.771200000000032,Unknown
26,7,2020,33.23760377141533,Unknown,26,7,2020,33.15282773370113,Unknown
28,7,2020,24.76,Unknown,28,7,2020,24.934683007411135,Unknown
31,7,2020,33.23760377141533,Unknown,31,7,2020,33.15338773370113,Unknown
4,8,2020,25.0,peak harvest,4,8,2020,25.22660047619047,peak harvest
7,8,2020,25.0,peak harvest,7,8,2020,25.416870323428437,peak harvest
8,8,2020,33.23760377141533,peak harvest,8,8,2020,32.76588468798751,peak harvest
9,8,2020,33.23760377141533,peak harvest,9,8,2020,33.23760377141528,peak harvest
11,8,2020,26.16,peak harvest,11,8,2020,25.007733333333334,peak harvest
12,8,2020,25.0,peak harvest,12,8,2020,25.37058079961892,peak harvest
13,8,2020,25.0,peak harvest,13,8,2020,25.342450799618913,peak harvest
14,8,2020,25.0,peak harvest,14,8,2020,25.218486334776333,peak harvest
15,8,2020,33.23760377141533,peak harvest,15,8,2020,32.68449372963843,peak harvest
15,8,2020,33.23760377141533,peak harvest,15,8,2020,32.68449372963843,peak harvest
15,8,2020,33.23760377141533,peak harvest,15,8,2020,32.68449372963843,peak harvest
15,8,2020,33.23760377141533,peak harvest,15,8,2020,32.68449372963843,peak harvest
15,8,2020,33.23760377141533,peak harvest,15,8,2020,32.68449372963843,peak harvest
15,8,2020,33.23760377141533,peak harvest,15,8,2020,32.68449372963843,peak harvest
15,8,2020,33.23760377141533,peak harvest,15,8,2020,32.68449372963843,peak harvest
15,8,2020,33.23760377141533,peak harvest,15,8,2020,32.68449372963843,peak harvest
15,8,2020,33.23760377141533,peak harvest,15,8,2020,32.68449372963843,peak harvest
16,8,2020,33.23760377141533,peak harvest,16,8,2020,32.908099620558666,peak harvest
18,8,2020,25.0,peak harvest,18,8,2020,25.42846809523809,peak harvest
18,8,2020,25.0,peak harvest,18,8,2020,25.42846809523809,peak harvest
18,8,2020,25.0,peak harvest,18,8,2020,25.42846809523809,peak harvest
18,8,2020,25.0,peak harvest,18,8,2020,25.42846809523809,peak harvest
22,8,2020,33.23760377141533,peak harvest,22,8,2020,33.15282773370113,peak harvest
22,8,2020,33.23760377141533,peak harvest,22,8,2020,33.15282773370113,peak harvest
22,8,2020,33.23760377141533,peak harvest,22,8,2020,33.15282773370113,peak harvest
22,8,2020,33.23760377141533,peak harvest,22,8,2020,33.15282773370113,peak harvest
23,8,2020,33.23760377141533,peak harvest,23,8,2020,33.155227733701125,peak harvest
25,8,2020,26.16,peak harvest,25,8,2020,25.013809523809524,peak harvest
26,8,2020,25.0,peak harvest,26,8,2020,25.24712811314246,peak harvest
29,8,2020,33.23760377141533,peak harvest,29,8,2020,33.23760377141528,peak harvest
30,8,2020,33.23760377141533,peak harvest,30,8,2020,33.156927733701124,peak harvest
2,9,2020,25.17,peak harvest,2,9,2020,25.809690584415595,peak harvest
4,9,2020,25.17,peak harvest,4,9,2020,25.99478675199988,peak harvest
5,9,2020,33.23760377141533,peak harvest,5,9,2020,32.398417356559605,peak harvest
8,9,2020,27.87,peak harvest,8,9,2020,25.170000000000037,peak harvest
14,9,2020,25.17,peak harvest,14,9,2020,25.671996428571436,peak harvest
15,9,2020,25.17,peak harvest,15,9,2020,25.72588928571431,peak harvest
15,9,2020,25.17,peak harvest,15,9,2020,25.72588928571431,peak harvest
15,9,2020,25.17,peak harvest,15,9,2020,25.72588928571431,peak harvest
15,9,2020,25.17,peak harvest,15,9,2020,25.72588928571431,peak harvest
16,9,2020,25.17,peak harvest,16,9,2020,26.113904609142732,peak harvest
16,9,2020,25.17,peak harvest,16,9,2020,26.113904609142732,peak harvest
16,9,2020,25.17,peak harvest,16,9,2020,26.113904609142732,peak harvest
16,9,2020,25.17,peak harvest,16,9,2020,26.113904609142732,peak harvest
17,9,2020,25.17,peak harvest,17,9,2020,25.89915000000001,peak harvest
21,9,2020,25.17,peak harvest,21,9,2020,25.41202811314249,peak harvest
21,9,2020,25.17,peak harvest,21,9,2020,25.41202811314249,peak harvest
21,9,2020,27.87,peak harvest,21,9,2020,25.41202811314249,peak harvest
21,9,2020,27.87,peak harvest,21,9,2020,25.41202811314249,peak harvest
23,9,2020,25.17,peak harvest,23,9,2020,26.08542857142857,peak harvest
23,9,2020,25.17,peak harvest,23,9,2020,26.08542857142857,peak harvest
23,9,2020,25.17,peak harvest,23,9,2020,26.08542857142857,peak harvest
23,9,2020,25.17,peak harvest,23,9,2020,26.08542857142857,peak harvest
25,9,2020,25.17,peak harvest,25,9,2020,25.803055519480516,peak harvest
26,9,2020,33.23760377141533,peak harvest,26,9,2020,33.02527565827282,peak harvest
26,9,2020,33.23760377141533,peak harvest,26,9,2020,33.02527565827282,peak harvest
26,9,2020,33.23760377141533,peak harvest,26,9,2020,33.02527565827282,peak harvest
26,9,2020,33.23760377141533,peak harvest,26,9,2020,33.02527565827282,peak harvest
27,9,2020,33.23760377141533,peak harvest,27,9,2020,33.23760377141528,peak harvest
29,9,2020,27.87,peak harvest,29,9,2020,25.418778113142494,peak harvest
29,9,2020,27.87,peak harvest,29,9,2020,25.418778113142494,peak harvest
29,9,2020,25.17,peak harvest,29,9,2020,25.418778113142494,peak harvest
29,9,2020,25.17,peak harvest,29,9,2020,25.418778113142494,peak harvest
13,10,2020,27.56,peak harvest,13,10,2020,27.8902846091427,peak harvest
13,10,2020,27.56,peak harvest,13,10,2020,27.8902846091427,peak harvest
13,10,2020,27.56,peak harvest,13,10,2020,27.8902846091427,peak harvest
13,10,2020,27.56,peak harvest,13,10,2020,27.8902846091427,peak harvest
13,10,2020,27.56,peak harvest,13,10,2020,27.8902846091427,peak harvest
13,10,2020,27.56,peak harvest,13,10,2020,27.8902846091427,peak harvest
13,10,2020,27.56,peak harvest,13,10,2020,27.8902846091427,peak harvest
13,10,2020,27.56,peak harvest,13,10,2020,27.8902846091427,peak harvest
13,10,2020,27.56,peak harvest,13,10,2020,27.8902846091427,peak harvest
14,10,2020,27.56,peak harvest,14,10,2020,27.988799999999973,peak harvest
15,10,2020,27.56,peak harvest,15,10,2020,27.895748571428562,peak harvest
18,10,2020,33.23760377141533,peak harvest,18,10,2020,33.18274773370113,peak harvest
20,10,2020,28.52,peak harvest,20,10,2020,27.56853333333329,peak harvest
25,10,2020,33.23760377141533,peak harvest,25,10,2020,33.23760377141528,peak harvest
28,10,2020,27.56,peak harvest,28,10,2020,27.56479999999996,peak harvest
30,10,2020,27.56,peak harvest,30,10,2020,27.810928418666517,peak harvest
31,10,2020,33.23760377141533,peak harvest,31,10,2020,33.23760377141528,peak harvest
1,11,2020,33.23760377141533,peak harvest,1,11,2020,33.23760377141528,peak harvest
3,11,2020,32.25,peak harvest,3,11,2020,32.779804051093386,peak harvest
5,11,2020,32.25,peak harvest,5,11,2020,32.6293726190476,peak harvest
9,11,2020,32.25,peak harvest,9,11,2020,32.25987603771415,peak harvest
9,11,2020,32.25,peak harvest,9,11,2020,32.25987603771415,peak harvest
9,11,2020,34.4,peak harvest,9,11,2020,32.25987603771415,peak harvest
9,11,2020,34.4,peak harvest,9,11,2020,32.25987603771415,peak harvest
10,11,2020,32.25,peak harvest,10,11,2020,32.94327261904761,peak harvest
12,11,2020,32.25,peak harvest,12,11,2020,32.68035570818071,peak harvest
15,11,2020,33.23760377141533,peak harvest,15,11,2020,33.23760377141528,peak harvest
16,11,2020,32.25,peak harvest,16,11,2020,32.25987603771415,peak harvest
17,11,2020,32.25,peak harvest,17,11,2020,32.72041720779221,peak harvest
18,11,2020,32.25,peak harvest,18,11,2020,32.63096805555554,peak harvest
19,11,2020,32.25,peak harvest,19,11,2020,32.711610119047606,peak harvest
19,11,2020,32.25,peak harvest,19,11,2020,32.711610119047606,peak harvest
19,11,2020,32.25,peak harvest,19,11,2020,32.711610119047606,peak harvest
19,11,2020,32.25,peak harvest,19,11,2020,32.711610119047606,peak harvest
23,11,2020,32.25,peak harvest,23,11,2020,32.996638216380006,peak harvest
23,11,2020,32.25,peak harvest,23,11,2020,32.996638216380006,peak harvest
23,11,2020,32.25,peak harvest,23,11,2020,32.996638216380006,peak harvest
23,11,2020,32.25,peak harvest,23,11,2020,32.996638216380006,peak harvest
25,11,2020,32.25,peak harvest,25,11,2020,32.86698174603173,peak harvest
25,11,2020,32.25,peak harvest,25,11,2020,32.86698174603173,peak harvest
25,11,2020,32.25,peak harvest,25,11,2020,32.86698174603173,peak harvest
25,11,2020,32.25,peak harvest,25,11,2020,32.86698174603173,peak harvest
27,11,2020,32.25,peak harvest,27,11,2020,32.73724801587302,peak harvest
30,11,2020,33.23760377141533,peak harvest,30,11,2020,33.23760377141528,peak harvest
5,12,2020,33.23760377141533,Unknown,5,12,2020,33.285627733701126,Unknown
7,12,2020,36.95,Unknown,7,12,2020,38.136370377141496,Unknown
8,12,2020,33.23760377141533,Unknown,8,12,2020,34.02881320570298,Unknown
8,12,2020,33.23760377141533,Unknown,8,12,2020,34.02881320570298,Unknown
8,12,2020,33.23760377141533,Unknown,8,12,2020,34.02881320570298,Unknown
8,12,2020,33.23760377141533,Unknown,8,12,2020,34.02881320570298,Unknown
9,12,2020,36.95,Unknown,9,12,2020,37.487881468568744,Unknown
9,12,2020,36.95,Unknown,9,12,2020,37.487881468568744,Unknown
9,12,2020,36.95,Unknown,9,12,2020,37.487881468568744,Unknown
9,12,2020,36.95,Unknown,9,12,2020,37.487881468568744,Unknown
10,12,2020,40.22,Unknown,10,12,2020,36.94999999999994,Unknown
11,12,2020,36.95,Unknown,11,12,2020,37.51606035714281,Unknown
13,12,2020,33.23760377141533,Unknown,13,12,2020,33.23760377141528,Unknown
13,12,2020,33.23760377141533,Unknown,13,12,2020,33.23760377141528,Unknown
13,12,2020,33.23760377141533,Unknown,13,12,2020,33.23760377141528,Unknown
13,12,2020,33.23760377141533,Unknown,13,12,2020,33.23760377141528,Unknown
17,12,2020,36.95,Unknown,17,12,2020,37.846109761904735,Unknown
18,12,2020,36.95,Unknown,18,12,2020,37.929520714285694,Unknown
19,12,2020,33.23760377141533,Unknown,19,12,2020,33.311851695986974,Unknown
20,12,2020,33.23760377141533,Unknown,20,12,2020,33.27472773370113,Unknown
21,12,2020,36.95,Unknown,21,12,2020,37.71824238095233,Unknown
21,12,2020,36.95,Unknown,21,12,2020,37.71824238095233,Unknown
21,12,2020,36.95,Unknown,21,12,2020,37.71824238095233,Unknown
21,12,2020,36.95,Unknown,21,12,2020,37.71824238095233,Unknown
22,12,2020,36.95,Unknown,22,12,2020,36.97724999999994,Unknown
24,12,2020,33.23760377141533,Unknown,24,12,2020,33.311851695986974,Unknown
28,12,2020,36.95,Unknown,28,12,2020,37.70196185523739,Unknown
28,12,2020,36.95,Unknown,28,12,2020,37.70196185523739,Unknown
28,12,2020,36.95,Unknown,28,12,2020,37.70196185523739,Unknown
28,12,2020,36.95,Unknown,28,12,2020,37.70196185523739,Unknown
1,1,2021,33.23760377141533,Unknown,1,1,2021,33.23760377141528,Unknown
2,1,2021,33.23760377141533,Unknown,2,1,2021,33.23760377141528,Unknown
2,1,2021,33.23760377141533,Unknown,2,1,2021,33.23760377141528,Unknown
2,1,2021,33.23760377141533,Unknown,2,1,2021,33.23760377141528,Unknown
2,1,2021,33.23760377141533,Unknown,2,1,2021,33.23760377141528,Unknown
2,1,2021,33.23760377141533,Unknown,2,1,2021,33.23760377141528,Unknown
2,1,2021,33.23760377141533,Unknown,2,1,2021,33.23760377141528,Unknown
2,1,2021,33.23760377141533,Unknown,2,1,2021,33.23760377141528,Unknown
2,1,2021,33.23760377141533,Unknown,2,1,2021,33.23760377141528,Unknown
2,1,2021,33.23760377141533,Unknown,2,1,2021,33.23760377141528,Unknown
3,1,2021,33.23760377141533,Unknown,3,1,2021,33.33870169598698,Unknown
7,1,2021,37.75,Unknown,7,1,2021,38.760472510822495,Unknown
10,1,2021,33.23760377141533,Unknown,10,1,2021,33.23760377141528,Unknown
10,1,2021,33.23760377141533,Unknown,10,1,2021,33.23760377141528,Unknown
10,1,2021,33.23760377141533,Unknown,10,1,2021,33.23760377141528,Unknown
10,1,2021,33.23760377141533,Unknown,10,1,2021,33.23760377141528,Unknown
11,1,2021,37.75,Unknown,11,1,2021,37.56950415085661,Unknown
13,1,2021,37.75,Unknown,13,1,2021,38.68172714285712,Unknown
14,1,2021,37.75,Unknown,14,1,2021,38.41896926406925,Unknown
20,1,2021,37.75,Unknown,20,1,2021,38.787747142857114,Unknown
22,1,2021,37.75,Unknown,22,1,2021,38.5018976190476,Unknown
23,1,2021,33.23760377141533,Unknown,23,1,2021,33.28272773370113,Unknown
27,1,2021,37.75,Unknown,27,1,2021,37.826614285714285,Unknown
29,1,2021,41.47,Unknown,29,1,2021,37.75,Unknown
30,1,2021,33.23760377141533,Unknown,30,1,2021,33.23760377141528,Unknown
31,1,2021,33.23760377141533,Unknown,31,1,2021,33.23760377141528,Unknown
1,2,2021,35.35,Unknown,1,2,2021,35.34999999999994,Unknown
1,2,2021,35.35,Unknown,1,2,2021,35.34999999999994,Unknown
1,2,2021,38.94,Unknown,1,2,2021,35.34999999999994,Unknown
1,2,2021,38.94,Unknown,1,2,2021,35.34999999999994,Unknown
2,2,2021,38.94,Unknown,2,2,2021,35.37393333333328,Unknown
2,2,2021,38.94,Unknown,2,2,2021,35.37393333333328,Unknown
2,2,2021,35.35,Unknown,2,2,2021,35.37393333333328,Unknown
2,2,2021,35.35,Unknown,2,2,2021,35.37393333333328,Unknown
4,2,2021,35.35,Unknown,4,2,2021,35.424998782051226,Unknown
5,2,2021,35.35,Unknown,5,2,2021,36.9062309702853,Unknown
7,2,2021,33.23760377141533,Unknown,7,2,2021,33.23760377141528,Unknown
7,2,2021,33.23760377141533,Unknown,7,2,2021,33.23760377141528,Unknown
7,2,2021,33.23760377141533,Unknown,7,2,2021,33.23760377141528,Unknown
7,2,2021,33.23760377141533,Unknown,7,2,2021,33.23760377141528,Unknown
8,2,2021,35.35,Unknown,8,2,2021,36.65757492660302,Unknown
8,2,2021,35.35,Unknown,8,2,2021,36.65757492660302,Unknown
8,2,2021,35.35,Unknown,8,2,2021,36.65757492660302,Unknown
8,2,2021,35.35,Unknown,8,2,2021,36.65757492660302,Unknown
12,2,2021,33.23760377141533,Unknown,12,2,2021,33.23760377141528,Unknown
13,2,2021,33.23760377141533,Unknown,13,2,2021,33.23760377141528,Unknown
15,2,2021,35.35,Unknown,15,2,2021,34.963420754283014,Unknown
15,2,2021,35.35,Unknown,15,2,2021,34.963420754283014,Unknown
15,2,2021,35.35,Unknown,15,2,2021,34.963420754283014,Unknown
15,2,2021,35.35,Unknown,15,2,2021,34.963420754283014,Unknown
16,2,2021,35.35,Unknown,16,2,2021,36.46857282342841,Unknown
16,2,2021,35.35,Unknown,16,2,2021,36.46857282342841,Unknown
16,2,2021,35.35,Unknown,16,2,2021,36.46857282342841,Unknown
16,2,2021,35.35,Unknown,16,2,2021,36.46857282342841,Unknown
17,2,2021,35.35,Unknown,17,2,2021,35.46817083333328,Unknown
1,3,2021,39.56,Unknown,1,3,2021,36.80000000000006,Unknown
2,3,2021,36.8,Unknown,2,3,2021,36.80000000000006,Unknown
4,3,2021,36.8,Unknown,4,3,2021,37.46541489177488,Unknown
5,3,2021,39.56,Unknown,5,3,2021,36.8226933333334,Unknown
6,3,2021,33.23760377141533,Unknown,6,3,2021,33.27322773370113,Unknown
7,3,2021,33.23760377141533,Unknown,7,3,2021,33.23760377141528,Unknown
13,3,2021,33.23760377141533,Unknown,13,3,2021,33.30082773370113,Unknown
15,3,2021,36.8,Unknown,15,3,2021,37.35668279096092,Unknown
16,3,2021,36.8,Unknown,16,3,2021,36.823262857142915,Unknown
16,3,2021,36.8,Unknown,16,3,2021,36.823262857142915,Unknown
16,3,2021,39.56,Unknown,16,3,2021,36.823262857142915,Unknown
16,3,2021,39.56,Unknown,16,3,2021,36.823262857142915,Unknown
20,3,2021,33.23760377141533,Unknown,20,3,2021,33.48976053214335,Unknown
20,3,2021,33.23760377141533,Unknown,20,3,2021,33.48976053214335,Unknown
20,3,2021,33.23760377141533,Unknown,20,3,2021,33.48976053214335,Unknown
20,3,2021,33.23760377141533,Unknown,20,3,2021,33.48976053214335,Unknown
21,3,2021,33.23760377141533,Unknown,21,3,2021,33.41719962055867,Unknown
21,3,2021,33.23760377141533,Unknown,21,3,2021,33.41719962055867,Unknown
21,3,2021,33.23760377141533,Unknown,21,3,2021,33.41719962055867,Unknown
21,3,2021,33.23760377141533,Unknown,21,3,2021,33.41719962055867,Unknown
22,3,2021,36.8,Unknown,22,3,2021,37.45787540876163,Unknown
23,3,2021,36.8,Unknown,23,3,2021,37.81544999999997,Unknown
23,3,2021,36.8,Unknown,23,3,2021,37.81544999999997,Unknown
23,3,2021,36.8,Unknown,23,3,2021,37.81544999999997,Unknown
23,3,2021,36.8,Unknown,23,3,2021,37.81544999999997,Unknown
26,3,2021,36.8,Unknown,26,3,2021,37.35422333333334,Unknown
28,3,2021,33.23760377141533,Unknown,28,3,2021,33.54309546970206,Unknown
29,3,2021,36.8,Unknown,29,3,2021,36.778776037714216,Unknown
1,4,2021,33.23760377141533,lean,1,4,2021,33.23760377141528,lean
1,4,2021,33.23760377141533,lean,1,4,2021,33.23760377141528,lean
1,4,2021,33.23760377141533,lean,1,4,2021,33.23760377141528,lean
1,4,2021,33.23760377141533,lean,1,4,2021,33.23760377141528,lean
5,4,2021,36.75,lean,5,4,2021,37.536984848484856,lean
8,4,2021,36.75,lean,8,4,2021,37.59845,lean
10,4,2021,33.23760377141533,lean,10,4,2021,33.23760377141528,lean
